#run	stop_time	species	cell	charge_avg	run_dose(Pe/cm2)
16411	2022-07-22 23:24:00-04:00	2022-07-23 00:24:00-04:00	d	20	0.3468	0.030496399421871198
16412	2022-07-23 00:26:00-04:00	2022-07-23 01:00:00-04:00	d	20	0.3476	0.014403922253244389
16414	2022-07-23 01:40:00-04:00	2022-07-23 03:35:00-04:00	d	20	0.3548	0.05765704041659723
16415	2022-07-23 03:48:00-04:00	2022-07-23 05:11:00-04:00	d	20	0.3605	0.031360329694468614
16416	2022-07-23 05:21:00-04:00	2022-07-23 09:22:00-04:00	d	20	0.3669	0.11290325969284339
16419	2022-07-23 09:59:00-04:00	2022-07-23 13:20:00-04:00	d	20	0.3708	0.09117430107964888
16420	2022-07-23 13:30:00-04:00	2022-07-23 13:47:00-04:00	d	20	0.3744	0.0038248470109931982
16421	2022-07-23 16:20:00-04:00	2022-07-23 18:16:00-04:00	d	20	0.3819	0.049160101554837514
16422	2022-07-23 18:42:00-04:00	2022-07-23 22:42:00-04:00	d	20	0.3841	0.10689939763589804
16423	2022-07-23 22:45:00-04:00	2022-07-24 02:44:00-04:00	d	20	0.3924	0.11307325216865005
16424	2022-07-24 02:47:00-04:00	2022-07-24 04:36:00-04:00	d	20	0.3979	0.046523002664484836
16425	2022-07-24 05:00:00-04:00	2022-07-24 06:14:00-04:00	d	20	0.4010	0.03410520694789442
16426	2022-07-24 06:28:00-04:00	2022-07-24 10:30:00-04:00	d	20	0.3999	0.10917973908605873
16432	2022-07-24 11:16:00-04:00	2022-07-24 14:39:00-04:00	d	20	0.4051	0.08292507747885942
16433	2022-07-24 19:13:00-04:00	2022-07-24 21:21:00-04:00	d	20	-0.0826	0.03409124283176061
16434	2022-07-25 01:01:00-04:00	2022-07-25 05:06:00-04:00	d	20	-0.1578	0.11283665139002326
16435	2022-07-25 05:18:00-04:00	2022-07-25 09:24:00-04:00	d	20	-0.1838	0.11265152864819038
16436	2022-07-25 09:48:00-04:00	2022-07-25 13:27:00-04:00	d	20	-0.2010	0.09350807069726981
16438	2022-07-25 13:54:00-04:00	2022-07-25 17:54:00-04:00	d	20	-0.2107	0.0931734373587224
16440	2022-07-25 20:07:00-04:00	2022-07-25 23:53:00-04:00	d	20	-0.2210	0.10285505268780035
16441	2022-07-25 23:59:00-04:00	2022-07-26 01:45:00-04:00	d	20	-0.2261	0.05425016162685203
16442	2022-07-26 02:13:00-04:00	2022-07-26 02:32:00-04:00	d	20	-0.2254	0.009446717669283448
16443	2022-07-26 02:38:00-04:00	2022-07-26 06:31:00-04:00	d	20	-0.2258	0.10635868022512156
16444	2022-07-26 06:37:00-04:00	2022-07-26 07:12:00-04:00	d	20	-0.2312	0.015334562531338016
